index,id,created_at,user_id,text,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
125,1.24E+18,3/6/2020 20:17,428806574, bro i need you to stay indoors before they come at you with a 3 month contract. they’re shooting at everyone,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
249,1.34E+18,12/13/2020 19:37,3150328152,my babies 🥺 💖💖 https://t.co/7acqivpcgw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484,1.30E+18,8/19/2020 0:42,8.94E+17, i beg to differ...you are meaningless! steve is respected for the truth . you sir will be gone and he will always be there to tell the truth!,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
825,1.29E+18,7/20/2020 2:25,3119955028, global left? 🤣🤣🤣the left is being sanctioned by the us. they're currently being snached up the street by unidentifiable unmarked federal us officers while protesting.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
157,1.25E+18,4/18/2020 4:39,169730721, the other day my friend and i did a quad. two of each. amazing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
374,1.25E+18,4/16/2020 21:46,7.50E+17,"you have done your duty and left a tremendous impact on us all, we will always remember 🙏 forever rest in peace captain flores https://t.co/499xzrdj8q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,1.31E+18,9/20/2020 0:15,1.21E+18,i break up with my ex only to have his twin with me every second same personality she doesn’t even like pickles it’s so weird how your kid can be so much alike their parent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1.25E+18,4/1/2020 16:24,93941912,"""where did you guys meet?""""christian mingle…""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1.28E+18,7/1/2020 16:53,7.56E+17," you are the last person on earth who should be critiquing anyone’s performance.  130,000 you moron.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
512,1.24E+18,3/6/2020 17:33,9.73E+17,under review means they’re not going to do shit to the officers because they protect their own and keep beating up people of color because they bored &amp; racist. 😡,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
151,1.32E+18,10/30/2020 2:23,7.53E+17, it was so powerful and wild and such a vibe and i feel i captured that moment perfectly through music and it's like....it's very obviously a song meant to just empower you with fantasy and sexual prowess. so honey...own him while ur playing fall into me 💕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
765,1.22E+18,1/26/2020 23:23,1851634555,for tuesday’s game between the clippers and lakers.. pretty much 1000 dollars for the top level at staples center.. just shows how much kobe was loved and respected in la.. 🙏🏼🐍 https://t.co/2abzjoh5rn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
556,1.21E+18,1/3/2020 3:47,1536914262, at coachella are you kidding me life is a dream rn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,1.22E+18,1/21/2020 6:04,1027781965,i hate the fact that i’m up so late for no reason the day before a test,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,1.22E+18,1/31/2020 10:31,372814412,that moment you’re staring at perfection in the eye... #adorable #mylove #myamerica #mycolombianqueen #colombiangoddess  #latinqueen #mybestfriend #mylove #virgocancerlove @ in my heart https://t.co/5jarhoxsbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,1.28E+18,7/10/2020 16:24,416068682, no more tax exempt status for churches. nope nope nope!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,1.23E+18,2/28/2020 13:44,2995492291, is there a presale code?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1.33E+18,11/16/2020 15:06,1.15E+18, thank you beautiful ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
816,1.30E+18,9/5/2020 5:56,1.29E+18,more blm peaceful protesting.#blmantifaterroriststhugs,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86,1.29E+18,7/31/2020 21:03,50971934, i literally have 0 clue what borderlands 3 is about cause you made us skip every cutscene.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,1.29E+18,8/6/2020 15:15,532241456," it’s interesting how racialization persists despite various ethnicizing efforts, including the strategy of adding “-american” to group labels; racist ideologies distinguishing culturally “diverse” latinxs from undifferentiated african americans reflect some of these tensions",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
636,1.24E+18,3/15/2020 0:14,3277134026," being that the state with the worst air quality in the country, mine, is run by democrats &amp; fracking increazed exponentially under obama, &amp; gov brown allowed fracking companies to dumb their wastewater in our aquifers during a drought...🤷‍♀️",0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
167,1.28E+18,6/27/2020 17:46,66866138,"quantum lcsa team is no longer good if they lose to clg, but they are default good until then.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
211,1.28E+18,7/8/2020 22:26,2332356278, done https://t.co/haj1eygyzf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1.27E+18,6/6/2020 15:49,1975452132,"everyone experiences their first #aidslifecycle differently; i got to experience it virtually from home and to be honest, i was devastated that i wasn't going to be able to ride from sf to la. all the training miles… https://t.co/mvlxuzj3n2",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
287,1.23E+18,2/26/2020 0:22,449269944,stepping stone by duffy 🎶🎵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1.23E+18,2/7/2020 13:14,1.22E+18,"hey what service you got, because my cellphone bill the same price and all my friends act surprised",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94,1.28E+18,7/12/2020 11:19,94434688, we need to chop it up 💯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1.28E+18,6/22/2020 10:41,4772461044,i’m surprise i didn’t have bad guy on my apple music added to my song list... 🤯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678,1.27E+18,6/16/2020 11:50,827498911,"minnesota congresswoman ilhan omar announced that her father has died due to complications from covid-19. may god rest his soul, i mean that. it has to be a super hard time for her, but then she can always fall back on her brother-in-husband for moral support.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,1.27E+18,6/11/2020 2:02,65758778,lol the first guy that serenades me like this i’m marrying! lol i’m so serious try me! 🤣😂❤️❤️❤️jamie foxx serenades serena williams at the espy awards - tennis ball https://t.co/buyus0bq5s via,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
89,1.24E+18,3/28/2020 19:42,171210931, welcome to the rest of the country.  trump is  still trying to keep numbers down out of pure narcissism. screwing the lives of americans.,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
490,1.22E+18,1/13/2020 14:26,119778127,"#truth another study adds to the growing body of evidence of #fluoride toxicity, shedding light on how it potentially contributes to degenerative eye diseases. findings like this once again put… https://t.co/g8pwwh5u2a",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,1.26E+18,4/29/2020 15:14,3051434809,definitely don’t mean no shit like this. wtf lmao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1.23E+18,2/28/2020 15:08,24845356, that date just threw me back to our old cmhs days .. whew! crazy how time has passed and seeing where people are today ✨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
649,1.34E+18,12/22/2020 19:42,238090798, it's not working,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1.27E+18,5/27/2020 18:45,8.64E+17,gal jensen wife laughing 😂 so hard(wors(er 📸)e harder darker all the same same same dame drill (down) d) as burke only adds love ❤️ after zayin no matter what as his only two care-taking compassion sympathy protect care-taking two _two_ -lioness gal j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
290,1.22E+18,1/14/2020 1:06,1.15E+18,brooo they show more of taskmaster!!!!!! he looks amazing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
746,1.24E+18,3/24/2020 18:18,1.06E+18,quarantine day 10 mood board https://t.co/hvr9die91y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,1.22E+18,1/26/2020 21:57,55315884, it’s a la/laker thing. 💔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
849,1.23E+18,2/13/2020 20:36,1.18E+18,sara my valentine for the second year i love it ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
697,1.25E+18,4/7/2020 9:48,271443977,"#dailyinspo☀️ #blessedbeyondmeasure🙏😇 @ huntington beach, california https://t.co/mh0xyweqtl",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1.33E+18,11/22/2020 21:27,25426447,"just posted a video @ los angeles, california https://t.co/415sojdvfe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1.26E+18,5/7/2020 10:34,2930849582,i use to lie up about my age. i’d tell folks i was 36 when i was 32 so when they told me i looked 31/32 i’d act all shy &amp; surprised 😋,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,1.30E+18,9/6/2020 22:28,2961958260," no one does this, no, ew.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
352,1.31E+18,9/13/2020 4:52,15723895, trump is the president of the united states,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1.26E+18,5/16/2020 3:46,1.20E+18,"the irs’s website is one of the most ghetto, terrible services available through the government. even worse than the dmv and that is saying something.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
563,1.22E+18,1/29/2020 2:16,1.10E+18, still the same shit going on,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
785,1.32E+18,10/28/2020 1:54,243016773,in we trust 🙏🏾,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
646,1.27E+18,6/13/2020 21:42,185929100," yes, stores where i live will not let you enter without one.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1.33E+18,12/1/2020 15:14,1.31E+18, betspert is my jam!  💃🕺,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
439,1.32E+18,10/16/2020 18:05,445440169, twice he had sum pic upside down....he made a choice 🤣🤣🤣🥳♥️🥊😳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
200,1.29E+18,7/30/2020 18:43,1305832832,i’m so happy with my progress ✨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
587,1.24E+18,3/7/2020 17:19,116101777,the media is complicit with the cdc in spreading #coronavirus panic. maybe if we had ample testing the death rate wouldn’t seem so high? https://t.co/pdfhbyej0t,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
450,1.29E+18,8/3/2020 10:09,863201701,trump's klansman fox voter base didn't want to watch the funeral of a black man,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
54,1.33E+18,11/30/2020 0:35,168397172, ??? so we can’t be homies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1.26E+18,5/5/2020 13:17,1656997231,"“hey, guys. come on! you don’t want to stay here forever, do you?” 🌴photo by: themariahmonroe cosplay designed by: wig styled by: alicianicolehairdesign mua: #chel #cheldorado #theroadtoeldorado #eldorado #utahimecosplay https://t.co/s5qyudzbo6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1.31E+18,9/15/2020 2:29,9.60E+17,democrats ard at war against our great nation!!!!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1.26E+18,5/23/2020 23:01,3362593773,"happy happy birthday 🎈🎊🎁🎉🎂 give thanks unto the lord; call upon his name: make known his deeds among the people...andant🕉♋️ @ los angeles, california https://t.co/kzrmtjooqb",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
253,1.23E+18,2/7/2020 2:10,2584843639,i wanna meet him. i know we’d have some crackhead laughs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
529,1.30E+18,9/1/2020 22:05,35762101,end of era decade living on 🐀⛵crossing #ambroseshippingchannel by my #kayak. everyone has #na story in marina...you're welcome. #coronavirus #pandemic #covid_19 #covid19 #2020 #summer #marinadelrey #marinadeley… https://t.co/0ck1eqtecm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,1.28E+18,6/24/2020 3:41,2232502776,friday is taking too long to get here. 😫,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
648,1.29E+18,7/22/2020 16:09,4157678434,remember that part of the brutal federal overreaction to protests in portland is make us forget that #blacklivesmatter.,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
294,1.29E+18,8/9/2020 4:36,846945457,of course it is.no one can leave anything alone.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,1.34E+18,12/30/2020 3:01,1.33E+18,how many different ways are law enforcement trying to kill bipoc? constantly not wearing masks. scott jones is a testament to incompetence #sacramento,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
107,1.22E+18,1/10/2020 18:25,63198398,i jus fell off my skateboard staring at someone’s fedora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1.25E+18,4/19/2020 21:02,8.83E+17,what’s your quarantine subclass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1.29E+18,8/7/2020 12:47,1.01E+18, i knew nano was married 😩💔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311,1.25E+18,4/27/2020 21:50,1.07E+18,man i miss my city. 🤍 always coming back home to you. 🦋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
257,1.23E+18,2/6/2020 20:23,2747546383,i think everyone knew bron wasn’t choosing ingram 💀💀💀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1.30E+18,9/12/2020 22:17,2997864620,"geez. they're getting hammered. stay safe, please. 💕💕""louisiana declares a state of emergency as gulf coast braces for tropical storm sally""  https://t.co/ykqrkmqi6x",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
275,1.30E+18,9/4/2020 10:50,334771741,"i really don’t think people understand that some people literally never had shit , was picked on &amp; looked down at , now y’all mad they up ? that’s so lame 😒",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
364,1.26E+18,5/9/2020 7:48,14303901,ibm’s watson is named after their founder. microsoft’s dr. watson debugger was named after sherlock holmes’s buddy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,1.26E+18,5/17/2020 12:24,324808098,i have become a completely different and actual morning person during this quarantine.. i’m so appreciative!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
795,1.22E+18,1/27/2020 9:09,8.31E+17,kobe bryant is gone too soon! we are sending our condolences to his family after the helicopter crash yesterday. they confirmed his daughter gigi was aboard the helicopter as well. ⠀⠀⠀⠀⠀⠀⠀⠀⠀he taught us so much… https://t.co/usgu1ujwpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
232,1.30E+18,9/6/2020 16:15,30415752,my friends are so talented.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1.33E+18,11/12/2020 21:36,8.65E+17,a friday the 13th in 2020? look what happened the last one lmaoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
421,1.25E+18,4/8/2020 23:18,14985117,nothing evil they do surprises me. we must be exceptionally vigilant &amp; #votebluenomatterwho #votedemocrat2020,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
316,1.27E+18,6/9/2020 0:44,15676028,i really feel for - i can’t imagine that amount of self hatred he must have to issue that weak statement. i think throughout the  pantheon of black athletes he is the only one that has yet to realize his blackness.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
382,1.23E+18,3/2/2020 13:05,9.49E+17,"born-again believers in #jesus are chastised by #god to bring us to repentance with the righteous, and not condemned with wicked who are or will be punished for their #sins. #faith in christ helps us bear our #troubles,knowing we are being corrected because we are his children https://t.co/p73p6ykg8u",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
722,1.24E+18,3/14/2020 14:47,342953499," i have the flu, haven’t worked for a week and my job isn’t putting out any schedules because of covid19, idk how i’m gonna pay rent or bills this month. $briannmolinaa",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
177,1.27E+18,6/6/2020 21:04,3289376875,"i could never be friends with a big youtuber, i would just laugh at the end of every one of their sentences",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67,1.22E+18,1/27/2020 22:36,14303901,"i have to admire the scheme of bitcoin, even though i obviously disapprove of it at the same time. the inventor has convinced a large number of people and institutions to buy into the completely financially unregulated concept of private elastic money construction based on greed.",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
767,1.22E+18,1/29/2020 14:17,7.40E+17,"everytime i wake up, i just think how kobe not with us anymore 😪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259,1.28E+18,7/14/2020 20:08,2372896928,the constant battle between not wanting to deal with ~feëłîngś~ vs wanting to feel anything at all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1.25E+18,4/7/2020 12:17,1608942180, trump is a never ending joke. he is by no means presidential material. (fixed it for you little rd... you must have had predictive text on.),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
387,1.23E+18,3/2/2020 12:15,1.13E+18, looks like a certain los angeles da’s husband this morning...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1.28E+18,6/23/2020 14:48,101524778, tpeople making a mockery of the whole shit trying to be funny and it’s sad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
524,1.32E+18,10/21/2020 13:42,2753863633, hahhaha😂😂 there’s not many rays fans out there...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,1.24E+18,3/28/2020 17:58,190294201, really? cuz of lockdown ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
495,1.27E+18,6/6/2020 13:57,70470510,so #cringeworthy every time she speaks,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
417,1.28E+18,6/27/2020 10:32,3063157563," thank you for being who you are.  you are a great parent.  there will be days like this, but there will also be days of great triumph and joy to come.  we are all in this together.❤",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
37,1.22E+18,1/30/2020 15:39,3145650061,we bumping music all day!!! happy b day big brother 💜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
666,1.32E+18,10/15/2020 5:49,188949765,swalloween is almost here 💫,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
735,1.26E+18,5/8/2020 16:59,8.09E+17,rediscovering ⁦⁩... this is a nice filter. i like this idea. #staysafe #lgbtquarantine #lagay #choosejoy #sober https://t.co/7nwy6qf19b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,1.27E+18,6/20/2020 6:17,60419290, idk but i lost my keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
716,1.27E+18,6/1/2020 0:31,1.04E+18,this entire this is disgusting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
347,1.26E+18,5/8/2020 0:24,9.05E+17,"boo 6. the first mega party i ever went to. needless to say,  it was lit https://t.co/hpa2w9brru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,1.28E+18,7/15/2020 16:15,7.80E+17, big mistake! big mistake ! you just lost countless shoppers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1.31E+18,9/25/2020 4:37,4687079418,"i swear if baba voss dies, i’m just gonna have to die too",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1.33E+18,11/18/2020 14:38,278382290, never realized wellington was a grandpa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,1.28E+18,7/3/2020 0:25,302088718,i just need some diiiiick i just need some loveeeeee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
738,1.25E+18,4/21/2020 18:16,388685192, that would be the most action i’ve had during this quarantine. now turn him around! 😜💦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1.22E+18,2/2/2020 23:05,298399095,thank goodness ! congratulations to the chief they desever this shit! 💯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181,1.29E+18,7/24/2020 19:37,27295545, thank you!  i couldn’t adore him more💙💙💙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
694,1.23E+18,2/26/2020 2:56,49516492,now that my daughter is asleep i can eat her frozen chicken nuggets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1.22E+18,1/13/2020 21:24,15433635," seems like you might want to fix the impersonation, brigading, and fraud problems before you add financial incentives to it all",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,1.31E+18,10/5/2020 21:02,3420717695,three white house journalists test positive for coronavirus after closely covering trump,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
685,1.25E+18,4/26/2020 2:53,1127099168,ay it’s beyond bulletproof when it come to mine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1.24E+18,3/23/2020 9:30,1.20E+18,it's good to have a sound mind lover our nation in charge. thank you mr. president.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,1.31E+18,10/8/2020 1:12,3029387639, it’s dropping this week ur chill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1.30E+18,8/21/2020 15:46,24336436," he has an outbreak of herpes on his mouth. yuck,  even more disgusting.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
721,1.31E+18,10/5/2020 12:35,53562467," parallel universe. trump didn’t kill anyone. covid killed the compromised &amp; the elderly (10k of which cuomo is directly responsible for) you drank the kool-aid. biden, msm, the entire left, called trump a racist &amp; xenophobe 4 the travel ban.  no telling how many lives that saved.",0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
443,1.27E+18,5/26/2020 16:26,4511927173,"i feel like if we can get a big ass group of dedicated people, we can take tom nook down and burn him at the stake",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
781,1.28E+18,6/22/2020 14:20,25252349," x sosagrip  giving me kobe vibes 💜💛 with .. thanks again for the board 📲 ✊🏽😌 #ripkobe #ripgigi #skateboardingisfun #skatelife #losangeles @ los angeles, california https://t.co/mlgymfq2bm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
142,1.25E+18,4/17/2020 14:15,8.48E+17, lmao that’s crazy you my 4th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
299,1.34E+18,12/26/2020 20:35,1.32E+18,just got my nails illegally done. my manicurist drives an alfa romeo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1.32E+18,10/27/2020 23:47,246418737,i’m so emotional. i’m so happy. so happy for my city. #forkobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,1.34E+18,12/30/2020 23:41,280944879, that did have pete's stank on it. which means they must be optimistic about his chances in ga.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
751,1.24E+18,3/11/2020 22:00,73998426,that tom hanks coronavirus movie directed by ron howard like 5yrs from now is gonna clean up at the oscars.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1.24E+18,3/19/2020 20:01,9.29E+17, very important questions during this timeframe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.33E+18,11/28/2020 14:15,292980808,"just posted a photo @ brea, california https://t.co/gq71hsfjvx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,1.22E+18,1/26/2020 15:43,15294495, ? really? damn. thanks for the memories. #rip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,1.27E+18,6/15/2020 20:09,130944100,"idk why, but i know for sure my grandma would love ad astra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
155,1.26E+18,5/13/2020 10:56,214183053,life has been good to fez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
392,1.32E+18,10/12/2020 6:52,1.07E+18,wait i can explain 👀 https://t.co/5alptfdd6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.30E+18,8/17/2020 14:25,1.28E+18,so yesterday at this friends bday party this mom was trying to take me home and she wanted to turn me out and stuff .....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1.24E+18,3/12/2020 16:19,61876905, 😂😂😂 send me ur addy 🌚🎉😂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
696,1.24E+18,3/23/2020 18:08,27895757,lmfaoooo the end made me wheeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
503,1.23E+18,2/7/2020 23:12,28860063, you people are nuts. the man is a morally bankrupt buffoon.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1.29E+18,8/14/2020 21:48,1.15E+18," so what? who cares? should have gone to another country, stupid! no, you wanted to take advantage of child born here is automatic american! been going on for many years! disgusting!",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
126,1.32E+18,10/27/2020 14:09,3019183117,"i ain’t afraid of no ghosts,until that night🙄do you believe in spirits??!#explore #haunted @ spookytown https://t.co/vpwpuznpwh",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
