index,id,created_at,user_id,text,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
191,1.29E+18,2020-08-01 03:47:48+00:00,552775896, hahaha i love snapped!!,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,0,0,0.00E+00,0,0.00E+00
808,1.26E+18,2020-05-07 01:06:07+00:00,3007174658, why tf did you remove the icon for the #blacklivesmatter hashtag !?!?,0,0,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00
513,1.33E+18,2020-11-22 21:13:40+00:00,157075789,it’s really sad to know that my cousins dad was deported and in his mind his dad went to jail when the reality is america doesn’t want him in this country to provide for his family... so they cause life long trauma and break apart the family... truly heartbroken 💔,0,1,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,1,0,0.00E+00,0,0,0,1,0,0.00E+00
640,1.24E+18,2020-03-12 18:51:02+00:00,38034435,"this is on top of the fact that my local employer, up until yesterday, had not made any plans in the event that people needed to work from home.so, i will again get up, head into work on public transit and hope for the best.",1,0,0.00E+00,1,1,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
65,1.26E+18,2020-05-17 05:34:35+00:00,7.98E+17,it’s that time again. shower beer time.,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
402,1.31E+18,2020-09-14 01:59:45+00:00,142573730,thanks to everyone who came to spend time with me and my friends this weekend at. i'm too tired to put together deep thoughts right now but i had a great time and want to thank and everyone else who pulled off a miracle of an online expo. https://t.co/qlxl3cxwbc,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00
799,1.27E+18,2020-05-29 06:39:23+00:00,701944026,mlk did not die for this to still be happening today y’all#blacklivesmatter,0,0,1,0,1,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
109,1.22E+18,2020-02-03 01:25:53+00:00,267800230,best super bowl halftime show evaaaah.  #superbowlliv #halftimeshow #sbliv,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00
237,1.23E+18,2020-02-26 23:55:32+00:00,1.07E+18,"akareasteele darrinkhan 👩🤸‍♀️💙💛🐻👩🏼🌻🧒💙❤️im create this photoart and did it myself and steele siblings are really bestfriends forever and have love each other and support each other, so… https://t.co/6xth2u3pq4",1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,1,0,0.00E+00,0,0.00E+00
461,1.25E+18,2020-04-07 01:26:06+00:00,24727322,"hello, i have been unable to reach your account managers for a few days now. can someone address my account?",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
801,1.27E+18,2020-05-31 01:56:19+00:00,7.85E+17,reminiscent of rodney king la riots 28 yrs ago. i was at usc back in the day when not guilty verdict came in. i couldn’t believe they were not guilty. drove through burning buildings/seeing korean business owners protecting their businesses 😞🙏🏼 #georgefloyd #blacklivesmatter,0.00E+00,1,0.00E+00,1,0.00E+00,1,0.00E+00,1,0.00E+00,0,1,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,1,0.00E+00
482,1.31E+18,2020-09-27 18:08:03+00:00,1.28E+18,thanks for sending condolences. i need justice.5495 atlantic#12 l.b. ca 90805 5628524378. refer to me on twitter and facebook and read my problem 28 years. i am peace &amp; security. usa transmitted testimony floodgate floodwater. i am truthful. need escape,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1
473,1.22E+18,2020-01-19 09:41:09+00:00,21719201,"why did i decide watching 7 pounds was the healthy decision in life tonight 💔😭 like damn laur, drugs would have been a better choice",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,1,0,0.00E+00
280,1.33E+18,2020-11-10 04:17:04+00:00,1.07E+18,in a few years i’ll receive a big blessing with modeling 🙌🏻,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
608,1.23E+18,2020-02-20 01:15:29+00:00,2534193260, it’s a cold world in these streets when you get caught up to op,0,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
414,1.31E+18,2020-09-15 08:37:42+00:00,1285069740,this senior pit bull is proof that love can heal anything | the dodo ado... https://t.co/pen6erouc3 via/ great stories of our humanity. love 💕 happy “ beginning for chimbey and his new family “.😢❤️🙏🏼,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,1
705,1.28E+18,2020-07-10 23:42:10+00:00,1.12E+18,don jr. is a pathetic bitch.. he will never live up to his father his father was berated by an even more vile human being these people are just all a really sad sad scenario feckless. skanky women shit for brains men are literally too stupid to live and procreate. #trumpcancelled,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
837,1.23E+18,2020-02-15 02:40:12+00:00,1928976721,i got a system filled up toxins on the valentine’s day,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
585,1.27E+18,2020-06-11 23:06:38+00:00,24612880,horizon forbidden west,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
611,1.29E+18,2020-08-10 18:56:57+00:00,24343480," want college football, + schools &amp; businesses to reopen, ? the rest of america does too. there’s a simple solution: listen to health experts like the rest of the developed world is doing so we can beat this thing, &amp; tell your followers &amp; potus to do the same. thx.",1,0,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,1
378,1.27E+18,2020-06-06 20:02:16+00:00,1.18E+18,i never said i can type correctly and make sense of things just know i’m gonna be a good clan leader,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,1
204,1.23E+18,2020-02-16 04:11:26+00:00,1.17E+18,i just want to know your e.t.a,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
520,1.28E+18,2020-06-26 04:16:26+00:00,2614560115,"requiring year of college graduation is how they legally practice age discrimination, pass it on",0,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
154,1.29E+18,2020-07-22 17:37:15+00:00,293866606, it’s my cut back on soda while still getting my bubble fix 😣🙉,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
319,1.27E+18,2020-05-26 00:51:32+00:00,807594044,"citrus chili salmon with strawberry thai chili reduction. reduction: fresh strawberries, garlic, lime, balsamic vinegar, white wine, thai chilies, and honey. heat in small saucepan to relax and release the… https://t.co/cgh93osdjj",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
302,1.23E+18,2020-02-23 01:33:37+00:00,30534320,i was going to die sooner bcuz i was a leftie.,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
759,1.24E+18,2020-03-21 01:10:57+00:00,171210931, your making fun of something that is causing death. maybe if a loved one of yours died from the coronavirus you wouldn't be so flippant.,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,1,0,1,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
333,1.23E+18,2020-02-20 05:50:24+00:00,413803178," yes, i saw you raise an eyebrow and lick your lips.  :p just kidding.",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
104,1.26E+18,2020-05-21 20:11:35+00:00,1.20E+18,"n1811f, a eurocopter as 350 b2, is circling over baldwin park at 4425 feet, speed 63 mph, squawking 0233, 0.18 miles from deanza elementary school #n1811f https://t.co/zqafcx4nol https://t.co/7qmivgk4ab",0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
188,1.22E+18,2020-01-29 05:47:19+00:00,7.55E+17,my favorite one was when matt and jonnæ were with us,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
327,1.31E+18,2020-09-19 05:51:50+00:00,738779772,believe in you believe in youbelieve in you believe in you,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1
805,1.27E+18,2020-06-02 18:20:05+00:00,416580106,open up and click on browse... this pops up. #blacklivesmatter #theshowmustbepaused #applemusic #listentogether https://t.co/2jidbzja5l,0,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
239,1.23E+18,2020-02-13 05:54:02+00:00,580409097,i just meal prepped for my brother and i and wow. i made so much food i love it 🙌🏼🙌🏼,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,0.00E+00,0,0.00E+00,0,0.00E+00
809,1.27E+18,2020-06-03 21:49:52+00:00,3146276429,"as much as i think logan paul is annoying and a dick, this shit hits hard and is empowering. #blacklivesmatter",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,1,0,0.00E+00,0,1
66,1.24E+18,2020-03-22 01:06:38+00:00,4191239027,0106zn223la lapd air support divisionsquawk: 1200n34.0358 w118.4068altitude: 500ftcourse: 90ºgroundspeed: 111kts https://t.co/nuqoeip8ll,0,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
318,1.29E+18,2020-08-03 02:06:49+00:00,240878198,does he watch #90dayfiance?,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
783,1.22E+18,2020-01-29 05:43:10+00:00,30274144,at our hs #seniornight we honored kobe &amp; gigi bryant tonight.🙏🏽🏀 💔💛💜the kids all wore kobe lakers gear during warm ups... dad attended...emotions so raw in los angeles... #ripkobe #ripmambacita #sierracanyon  vid via  https://t.co/pwl7qzeiab,1,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,0.00E+00
812,1.27E+18,2020-06-02 00:26:54+00:00,2366178974,"keep reposting, twitter keeps deleting this.  #justiceforgeorgesfloyd #ftp #fucktrump #blacklivesmatter #fuckamerica #justice https://t.co/wk0pjnmxuz",0,0,1,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
112,1.23E+18,2020-02-09 18:33:21+00:00,23959413,i wonder if education sector is inadvertently guilty of misusing this concept in its policy making and district initiatives. isn’t this where intervention programs come from? https://t.co/8r3w1wwl1e #suptchat #edpolicy,0,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
291,1.21E+18,2020-01-04 02:36:56+00:00,9.78E+17,his attitude on 6ft pa,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
679,1.30E+18,2020-09-03 15:14:14+00:00,20560425,this is the day that the lord hath made. i will rejoice and be glad in it.,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00
727,1.24E+18,2020-03-16 16:43:03+00:00,780770521,every local college closed but compton city college! how irresponsible of them to endanger our kids lives! my son still had class today! shame on you compton college!! #covid19 #stayhomesavelives https://t.co/gte4e62ofq,0,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
789,1.22E+18,2020-01-28 07:29:10+00:00,1.00E+18,we humbly share a special edition of mental health mondays with dr. milo: #mambamentality. (#tiktok credit to) #mentalhealthisreal #mentalhealth #grief #podcast #mambaforever #ripkobe #kobe #kobebryant #loveandbeloved https://t.co/wjfdxbz1e5,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
440,1.32E+18,2020-11-04 13:16:24+00:00,287977053,"i was just telling you that you looked like claud from life , on halloween .",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
93,1.29E+18,2020-08-03 12:02:38+00:00,311920348,i hate that i bought new laptop only cause i have to download thousands of songs again 🤦🏾‍♂️ bro why didn’t i put it on a hard drive 😭😭,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
725,1.24E+18,2020-03-31 08:39:28+00:00,2536742486,"thank u for the prayers, my  aunt that was tested positive in covid19 omg! my mum told me it was a wrong test so pls pray for those who are responsible dept of health in las vegas should need to know that. very irresponsible hospital glad she’s ok my cousin get better",1,1,0.00E+00,0,0.00E+00,0,1,0,1,0,1,0,1,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
523,1.31E+18,2020-10-09 21:00:14+00:00,1.20E+18,"n623sp, a cessna 172s skyhawk sp, is circling over los angeles county at 1500 feet, speed 86 mph, squawking 1200, 0.31 miles from los angeles light #n623sp https://t.co/vowabao6fi https://t.co/oafuewepnn",0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
17,1.28E+18,2020-06-23 17:11:28+00:00,1.07E+18, were u arrested for molesting kids ? 🤷🏾‍♂️🤣 no right,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00
712,1.25E+18,2020-04-04 01:47:05+00:00,1.20E+18,which i have never done,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
166,1.26E+18,2020-05-16 02:36:52+00:00,263004514,if you’re trying to dance and not listening to claude vonstroke live then you’re missing out 🥳🐣,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00
843,1.23E+18,2020-02-15 00:15:28+00:00,276954311,• “love quest - ep” available now on all platforms ••• i’m still in a giving mood this valentine’s day so if you haven’t already...download my ep‼️‼️‼️ &amp;&amp; then post it on your story/tag me - - and i’m… https://t.co/anjpihut3z,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00
144,1.30E+18,2020-08-26 16:17:34+00:00,1.08E+18,gotta take some people off my private story 🤷🏽‍♀️,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
760,1.24E+18,2020-03-07 15:47:41+00:00,2826977876,"the economy is going to take a hit because of #coronavirus isn’t it? like, i’m super sad for all the filmmakers who won’t get to show their films at #sxsw but i’m also thinking about the  money the citizens of austin will be losing out on. i bet that’s a busy season",1,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,1,0,0.00E+00
215,1.27E+18,2020-06-16 20:26:55+00:00,9.64E+17,charge on your cell phone on the go via the built in usb port. attach any power bank and charge up! order now: https://t.co/mfgnqkqton#barberbackpack #barbers #barberhub #hair #menshair #hairstylist #mobilebarber #housecalls #travelingbarber #masterbarber https://t.co/qemmap926o,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
597,1.33E+18,2020-11-20 08:09:34+00:00,265457384,on my way home from giving g herbo and k camp my new https://t.co/zgcnbhw5ql jackets 🔥🙏🏽 successful night of networking https://t.co/7wszm93hff,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00
842,1.23E+18,2020-02-15 18:57:39+00:00,8.85E+17,"ik im late but happy valentine’s day to every girl who spent today alone just bc a stupid boy broke their heart. i love y’all, y’all strong as fuck &lt;3 https://t.co/makyqwjrln",1,0,1,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,1,0,0.00E+00,0,0.00E+00
591,1.22E+18,2020-02-02 04:39:14+00:00,14541436,"september 1981 // great programming at l.a.'s vista theatre on sunset.with music by stevie wonder, walon green's 1978 time-lapse photography plant doc. opened at the bruin in westwood. #film #losangeles #vistatheatre https://t.co/onfzp3skwt",0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00
360,1.33E+18,2020-11-07 19:19:31+00:00,20004398, seriously. its called picking your battles. i’ve donated to her and to lincoln project... and i’m not sure what her end goal is. baffling.,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,1,0.00E+00
446,1.29E+18,2020-07-29 16:00:25+00:00,3271524948, and killing something is not something you should be proud of. you should feel respect and humility and not post a picture of it’s dead body. it’s bad enough you killed it in the first place.,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,1,0,0,0.00E+00,0,1,1,0.00E+00
212,1.22E+18,2020-01-18 04:13:44+00:00,1295574834," so yall gone delay my order. get it wrong. not bring me a fork, and mf tell me thank u for reviewing fuck yall",0,1,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
384,1.29E+18,2020-08-09 04:09:45+00:00,915768612,loving people from a distance is sometimes better... for you.,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00
411,1.28E+18,2020-07-04 23:28:48+00:00,94256432, 😂😂 the girlfriends are safe,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,1,0.00E+00,0,0.00E+00,0,0.00E+00
298,1.28E+18,2020-07-04 04:56:55+00:00,1.26E+18,i like can’t even take control of any parts of my life other than my sobriety. man.... i am just praying for my higher power real or not just to listen to me and to direct me in a way that somehow makes sense. that’s all i ask.,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0,0,0.00E+00,1,0.00E+00,0,1,0,0.00E+00,0,1
501,1.30E+18,2020-08-21 23:34:35+00:00,223750202,whyd i think this looked ~artsy~,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,1
546,1.33E+18,2020-11-20 04:24:53+00:00,80136483,20 yes since they performed this song together,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
542,1.22E+18,2020-01-31 09:32:47+00:00,2902372554,not me doing my position as a teamlead ... growth,0,0,0.00E+00,1,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
670,1.32E+18,2020-10-26 20:29:19+00:00,14157112,"#mussolinicoumo: these officers are a disgrace w/summons given to hebrew schools sans kids, ww2 socialist oppression. quit targeting jewish communities, god is watching his people! quit following christians, christ is w/them &amp; the holy spirit dwells in all believers.",1,0,1,0,1,0,0.00E+00,1,1,0,1,0,1,0,0.00E+00,0,1,0,1,0,0.00E+00
624,1.29E+18,2020-08-12 18:55:45+00:00,3129840916,i have so many places that i wanna travel to next year.. why am i not super rich 😫 this isn’t fair! lmao,0,0,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00
119,1.29E+18,2020-07-24 03:42:39+00:00,68742058,umm did you guys forget there’s a pandemic going on ? #openingday,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00
698,1.29E+18,2020-08-16 05:01:45+00:00,8.51E+17,"3hr’s in 2 years and 1248 ab’s to start for kirby. david ortiz similar small home run pop in minnesota to start, arrived in boston and never looked back below 20.",0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00
516,1.25E+18,2020-03-31 17:20:09+00:00,26691059,"funny how if you have a mortgage through fannie/freddie, you don’t have to supply the first document proving loss of income was corona-related. but if you rent, you do.is this 1900 again where you aren’t a full-rights citizen unless you own land?freelancers are fucked tmrw!!",0,1,0.00E+00,1,0.00E+00,1,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
254,1.31E+18,2020-09-21 02:18:09+00:00,37082033,lakers! lakers! lakers! that dagger was nice!,0,1,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00
726,1.24E+18,2020-03-11 22:45:02+00:00,221098400,"ok, under heading of funny [not funny] flicking around and came across stargate sg-1 the fourth horseman and, except for reverse order of infection growth and unlikely alien cause/intervention, eerily similar. #covid19  coronavirus https://t.co/lnzbyglsjx",0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
819,1.27E+18,2020-05-28 07:11:39+00:00,1.23E+18,they took the police side in the protests,0.00E+00,0,0.00E+00,0,1,0,1,1,0.00E+00,0,1,0,0.00E+00,1,0,0,0.00E+00,0,0.00E+00,0,0.00E+00
692,1.23E+18,2020-03-02 05:56:18+00:00,1964725172,i need that type of sleep lmfao,0,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00
132,1.32E+18,2020-11-05 19:28:50+00:00,1.04E+18, me too but iono where rn,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
83,1.30E+18,2020-08-26 15:37:00+00:00,38596217, jesus terrible human beings. 🙏,0,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,1,0,1,0,0,0,0.00E+00,0,0.00E+00,1,0.00E+00
557,1.27E+18,2020-05-29 02:26:23+00:00,46840902,i doubt we’ll miss the 80.2m bots anyway. 😆,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00,1,0.00E+00,0,0.00E+00
148,1.28E+18,2020-07-06 15:34:35+00:00,46726207,"happy monday everyone, be safe wear your mask!!! have a wonderful day my friend!!! 🙌🙏🙏",1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00
613,1.27E+18,2020-05-28 22:27:38+00:00,1272620827," sady,  one of reasons ”some” people want to become cops, to legally ”bully” people of color or people of lower-socioeconomic status. i have several friends in law enforcement and they’ve told me they witness this attitude first hand.",0.00E+00,1,0.00E+00,1,0.00E+00,1,1,0,0.00E+00,0,0.00E+00,0,1,0,0.00E+00,0,0.00E+00,1,1,0,0.00E+00
462,1.29E+18,2020-08-04 19:32:56+00:00,1.28E+18,"why🤷🏽‍♂️ we have to stop killing eachother, i have been to lebanon 🇱🇧 so beautiful to spend time by the mediterranean sea 🌊🙏🏽💕#icubeirut 😢",1,1,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,0.00E+00
131,1.30E+18,2020-08-16 23:35:51+00:00,46065234,yeah so i shamed orange county and now is time to shame los angeles for being reckless during a pandemic https://t.co/82wbbujgoe,0.00E+00,1,0.00E+00,0,0.00E+00,0,0.00E+00,1,0.00E+00,0,1,0,1,0,0.00E+00,0,0.00E+00,0,0.00E+00,0,0.00E+00
