index,id,created_at,user_id,text,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
386,1.25E+18,2020-04-18 14:43:04+00:00,19925954,#supportlocalnews https://t.co/ufe3h2os0t - local newspapers stopping the presses.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,1.23E+18,2020-02-09 19:19:21+00:00,1090016737,i love you ❤️,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250,1.28E+18,2020-06-29 18:20:14+00:00,1499677874,always over the dumbest shit i swear man,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326,1.28E+18,2020-07-06 19:46:20+00:00,7.58E+17,test_geo_hierarchy: 80fe4112-44a4-49a4-872b-98909f1be432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1.23E+18,2020-02-06 14:51:44+00:00,397013770,happy valentine’s day from because i love you all so much when you order before 2.16 5 lucky customers will win a very special personal valentines gift from yours truly! don’t forget we also have… https://t.co/8wy0jpov0w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
659,1.25E+18,2020-04-21 03:19:53+00:00,283783863,"how is it possible that it's a global pandemic, i live alone, single, unemployed, broke, and the thing bothering me most every day is that i can't get my nails done?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
371,1.30E+18,2020-08-19 19:42:24+00:00,1276505479,agreed! i think they might be the best team this season.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
834,1.22E+18,2020-01-14 00:04:49+00:00,1030080186,"everyone at work is avoiding me cause i’m sick but i’m not giving up these union days !! &gt;:( even though i can get more , i want the magic of my 30th day landing on valentines day 🥺💓",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
406,1.26E+18,2020-05-24 00:23:50+00:00,1546830572," when covid happens, a company without debt need not return to work. safety and health cones first, even if it is fake news or imaginary. they can even turn stores into triage or testing centers. musk has to reopen or tesla goes chap 11.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
632,1.29E+18,2020-08-14 14:16:24+00:00,9.41E+17,me and this dick just woke up who else up wit us !?!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1.22E+18,2020-02-01 04:24:52+00:00,19630672,maybe it’s not finished? probably looks better in person. great of him to honor kobe.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,1.31E+18,2020-09-21 02:09:08+00:00,123747926,ad clutch in a big game!!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
533,1.23E+18,2020-02-12 03:10:47+00:00,1099058876,all my friends in my ass.welp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1.26E+18,2020-05-01 21:42:37+00:00,221241037,my first ! tugging just isn’t the same in #quarantine #tctuggers #ithinkyoushouldleave https://t.co/wucycdwuh5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1.33E+18,2020-11-15 21:17:01+00:00,2866551555,about last night ✨🤍 https://t.co/m97snvfl3s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,1.23E+18,2020-02-06 01:07:00+00:00,96444967,"here’s my full length fashion shot of lilia buckingham at the premiere of netflix's ""to all the boys: p.s. i still love you"" at the egyptian theatre. lilia #liliabuckingham netflixfilm toalltheboysnetflix… https://t.co/c3mjwabaly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
609,1.27E+18,2020-06-03 21:34:40+00:00,292576899,wow. it was great to hear a leader who brings people together.,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
737,1.25E+18,2020-04-06 02:46:06+00:00,28874068,quarantine more like bore-antine https://t.co/f5z1sunp9q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
791,1.22E+18,2020-01-26 21:05:13+00:00,170071222,"it didn’t matter what sport you played, but you played it with mamba mentality 😪rip goat 🐐 #kobebryant",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
559,1.25E+18,2020-04-16 05:45:57+00:00,239658396,thanks love! will try to visit next time i’m in fontana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,1.22E+18,2020-01-26 23:36:40+00:00,19167218,"rip! man this is tough. i followed hype of lower merion when i was. we came to la together (me back, he for 1st time). we ate next to him and his family. my departed dad loved him.  my season tix were during his reign. 1/?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
207,1.23E+18,2020-02-18 07:25:25+00:00,220086522," i might buy vanilla waf', i might buy some real estatei might buy canary, taxi yellow, diamond glitter flicki might blow it all on somethin' stupid, wouldn't matter'cause i did not sign a dummy fuckin' deallike them, at end of day",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
469,1.33E+18,2020-11-19 03:32:33+00:00,833989320,somebody did not want to go to milwaukee 😂 https://t.co/x45bwl6k1i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,1.24E+18,2020-03-11 05:44:48+00:00,29373658,the gym was ridiculously packed. still managed to get my chest and ab workout in. not where i want to be but better than i was!🟣el gym está súper lleno. así me esforcé y hice my rutina de pecho y abdominales. no… https://t.co/k8opxd0tse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
477,1.29E+18,2020-07-30 15:57:30+00:00,43535609,a year ago today... first time since i moved here...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1.32E+18,2020-10-13 08:31:46+00:00,3159008222,feel free to send flowers to my job :),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,1.25E+18,2020-04-15 10:03:04+00:00,4384533750,slam dunk got me crying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
831,1.27E+18,2020-06-02 17:28:51+00:00,327739087,"joe’s cafe is not trying to deflect and defend themselves, and many other people witnessed what occurred at yesterday’s peaceful protest... *this is not my post* https://t.co/rwtcrqal2u",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1.25E+18,2020-04-13 02:52:04+00:00,8.72E+17,hmmm... i wonder why you don't want #bloodonhishandshannity to go viral... 🤔interesting,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,1.24E+18,2020-03-21 21:44:03+00:00,173711717," sorry i missed these comments due to the bee keeping neighbors being over. the wow is the magnitude of injections. banks need liquidity and yet the market is dry. we have equities, bonds, treasuries &amp; gold falling simultaneously. this is more than coronavirus.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
635,1.24E+18,2020-03-19 15:21:00+00:00,14086836,this is bankruptcy-and embracing yourself in the legacy of mossadeq is insulting to all iranians https://t.co/qmz48p3ocw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
427,1.23E+18,2020-03-01 17:46:35+00:00,22086087,"with all due respect, what does this mean?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1.30E+18,2020-08-28 17:28:37+00:00,28491923," while i applaud lebron for the voting initiative, i think it makes it seem like trump &amp; them are the source of the issues. we voted last time, got a black president and he failed us (meaning blacks, poor, latinos, marginalized). so wtf voting gonna do that it didn't do last time",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
811,1.30E+18,2020-08-28 18:49:04+00:00,478798558,"#saytheirnames #blacklivesmatter #jacobblakeshooting #jacobblake #changethesystem we cry, protest, do what officers say and they still shoot us. no questions no concerns no care at all. are we going to continue to allow this to happen to our generations to come. https://t.co/tg3qoqahhy",0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
508,1.30E+18,2020-08-18 05:56:52+00:00,262393855,that's interesting. i used to sell on ebay. reliable usps made it happen. i hope you raise hell with your  senators and congress peeps. ebay is a force.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1.33E+18,2020-11-10 07:53:07+00:00,1.26E+18,she’ll submit naturally if you lead properly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1.32E+18,2020-10-26 18:10:48+00:00,46027878,why is he so vile,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
550,1.33E+18,2020-11-15 23:35:49+00:00,549003956,i keep telling everyone we gotta keep you 😅 no cap lol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
807,1.27E+18,2020-05-31 02:46:56+00:00,20198278,"i’ll be on twitter expletive-free now that im outta #twitter jail #blacklivesmatter stay safe everyone out there who is protesting in #beverlyhills and all over the country 🙏 @ los angeles, california https://t.co/hcfsvggnum",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
788,1.26E+18,2020-05-06 03:58:09+00:00,15973764,"#kobe #mural #venice @ venice, california https://t.co/7njlkdc2tg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1.22E+18,2020-02-03 10:33:49+00:00,719482626,we out here eating granola baaaars https://t.co/g3aecukfnu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1.28E+18,2020-06-28 00:49:06+00:00,1.17E+18," diablo donald, it’s you again!! 🤣 quack, quack cracker 😂 🎙 🦆 you’re a propaganda machine! 🤣https://t.co/baeveemh0r https://t.co/xiwpk8jwnw",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
198,1.24E+18,2020-03-26 18:27:08+00:00,1875950431,religious debate nice and early 😎 https://t.co/vqndfue5iq,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
571,1.31E+18,2020-09-29 04:54:11+00:00,1546830572,sig acquired them for $21 a share in 2014.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1.30E+18,2020-08-19 22:51:50+00:00,3385139536,i really moved to california to live amongst the gila monsters but i guess i should have done my research first bc they actually prefer red states,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,1.22E+18,2020-01-28 15:56:44+00:00,1885057843,"3 years with my best friend today!!thank you, for being you, tati. ilysm. 💙 https://t.co/xxhc4qf5qb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
420,1.26E+18,2020-05-09 21:33:05+00:00,174483668,cause mf’s need likes and retweets to survive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,1.22E+18,2020-01-26 19:44:58+00:00,233438288,please no not no no no!!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
488,1.25E+18,2020-04-21 20:14:49+00:00,3146029997,we get to choose what works for us.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1.27E+18,2020-06-17 03:19:21+00:00,39784676,"when i was a kid my friends and i would intentionally get the cops to chase us for fun. if that’s not privilege, i don’t know what is. #whiteprivelege #blacklivesmatter",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1.31E+18,2020-10-01 04:06:26+00:00,9.18E+17,picking the lesser of two evils is still choosing evil. that sounds like insanity to me but yall got it 🤣 (not really).,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
470,1.25E+18,2020-04-05 07:40:48+00:00,4191239027,0740zn668pd los angeles police dept air support divisionsquawk: 1200n34.0598 w118.2880altitude: 975ftcourse: 300ºgroundspeed: 113kts https://t.co/eevex9kyzd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1.25E+18,2020-04-02 00:54:18+00:00,1409080423,should i drink today ?? one yes and i’ll go buy alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1.24E+18,2020-03-08 10:00:35+00:00,3163398199,white people cant dance for shit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1.23E+18,2020-02-21 00:04:22+00:00,755377897,can you do this on the mobile game? asking for myself,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1.27E+18,2020-06-08 10:05:13+00:00,846945457,you're cool. don't worry. some people don't have good taste or a sense of humor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,1.28E+18,2020-07-16 19:40:17+00:00,136400252,another day another shit cop.did this man say “i’m a specimen”? tf does that even mean,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
173,1.26E+18,2020-05-24 22:42:22+00:00,517259984,see you guys in july 😀😀😀😀!!!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
213,1.28E+18,2020-06-26 17:15:44+00:00,34300540,here's a deep one https://t.co/pp3rre6gn3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,1.22E+18,2020-01-26 20:09:15+00:00,29166383,"i’m not a basketball fan, but i was born and raised in la and grew up watching this man become one of the greatest to touch a ball in my lifetime. i can’t believe the news. la hurts in a way that only la… https://t.co/d5grfffbll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
56,1.24E+18,2020-03-08 22:06:57+00:00,158022244,"contemplating moving to tucson to make $66,000 a year. 🤔",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,1.26E+18,2020-05-16 20:30:09+00:00,84055244,i’m the one who grabs the gun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1.31E+18,2020-10-04 22:48:56+00:00,727392756,"it’s just the saddest thing ever.these people can’t even see their families, heartbreaking.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
293,1.31E+18,2020-10-01 01:13:04+00:00,1.08E+18,"all i want rn is to focus on me ! no more looking for someone  , todo a su tiempo ☺️",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
607,1.25E+18,2020-04-28 03:55:34+00:00,20486615,the marvelous mrs. maisel 💕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295,1.30E+18,2020-08-16 18:27:03+00:00,1.16E+18,sooooo i had a dream last night and now i’m really questioning my sexuality 😂like... i may not be straight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622,1.31E+18,2020-10-03 03:11:41+00:00,107123086,"yo green, stop shooting smh",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,1.25E+18,2020-04-14 06:56:23+00:00,30967721,scott is one of my top male superheroes and i just idk i need the perfect cast. and i don’t event know who that is tbh. https://t.co/4amazpnnko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1.24E+18,2020-03-24 04:26:36+00:00,1619534161,"i will never get tired of watching, diary of a mad black woman 💓",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
693,1.22E+18,2020-01-16 23:12:06+00:00,772427802,i love watching movies by myself too. screw em.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
747,1.25E+18,2020-04-01 18:42:23+00:00,7221022,"scenes from a neighborhood gem, the echo park lake on a weekend. i wish runners were more careful with social distancing, but everyone else was respecting it.→ https://t.co/3rvjttdjou#socialdistancing #losangeleslockdown #quarantinelife #saferathome #covidー19 #echopark https://t.co/kuztdomfvu",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
238,1.23E+18,2020-02-15 21:06:43+00:00,8.36E+17," it's the challenge of making it out of the town as the winner. yeah, the loot is bad, but when you come out on top from ss it's a mini win. at least to me.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
596,1.23E+18,2020-02-22 00:54:53+00:00,2843995198,"they don’t have carne asada fries, i hate it hereeeeeee",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
244,1.22E+18,2020-02-03 09:45:54+00:00,39426309,"let’s be honest, a lot more of you than just thought the chiefs were from the state of kansas #superbowl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,1.34E+18,2020-12-13 17:42:14+00:00,41227941,congrats! 🥕🚀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
425,1.27E+18,2020-06-03 14:34:11+00:00,69146428,they think we won't see them...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,1.33E+18,2020-11-17 05:04:44+00:00,9.18E+17,it’s always a good night when pigs 🐷 and the wives/groupies 🤡 watch your stories but have their accounts. 😂 god forbid i figure out their addresses. #defundthepolice #prosecutekillercops #carenotcops #fuckgarcetti #firechiefmoore #homesnotzones #cancelrent #blacklivesmatter,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
158,1.27E+18,2020-06-21 19:34:16+00:00,1520578292,but happy father’s day to you all!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
822,1.27E+18,2020-05-30 21:58:34+00:00,1.01E+18,is really hands on. she’s really out there at the protest.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1.28E+18,2020-07-02 18:10:35+00:00,27999951," this woman is hysterical, she shouldn't have a gun. she can't control herself. i thought she was going to shoot them, when she moved to the back of the van screaming in terror when she's the one pointing the gun at them. #whiteprivilegeisreal",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
779,1.22E+18,2020-01-27 18:17:39+00:00,510834581,if you’re not wearing lakers gear and listening to lil wayne’s “kobe bryant” what are you even fucking doing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,1.22E+18,2020-02-04 15:14:13+00:00,17617227,kobe bryant was one of the greatest basketball players ever but he enjoyed mentoring players in other sports. he spoke to several nfl teams and took a number of nfl players under his wing over the years. i talked to a few of those players about his impact during #superbowl week. https://t.co/zplkmjbsg9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
771,1.30E+18,2020-09-13 02:58:10+00:00,129717550,lakers went 8-2 kobe &amp; gigi are everywhere with this team 😌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,1.25E+18,2020-04-02 10:07:16+00:00,7.12E+17,my parents get annoyed w me at mexico cuz all i b doin is getting dogs to follow us home 🤣i be buying them tortas n shit 😌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,1.29E+18,2020-08-03 07:52:29+00:00,3864687866,the “mamacita” on’s nanny doesn’t flatter her! doesn’t make sense! just saying.....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,1.22E+18,2020-01-19 22:45:18+00:00,32352346," she is real disrespectful, disgusting, ignorant. i’m so sorry! glad her ass is locked up where she needs to be!! https://t.co/ytfcnb8sv7",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
486,1.30E+18,2020-09-12 05:36:27+00:00,122889863,can someone pls lmk if i’m doing this righthttps://t.co/f030vpezf7 https://t.co/uyztho5aa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1.27E+18,2020-06-16 14:43:35+00:00,46213956,"“the struggle continues to build an america where black people can breathe, one where we do not need white people to validate our demand to do so.” my cover story for july’s issue of, on the meaning of “black lives matter” in today’s america. https://t.co/k0mbfoowql https://t.co/g7aiyxqyxk",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
361,1.24E+18,2020-03-29 21:59:26+00:00,9.23E+17,oh please.   start educating yourself.  there is information that is reliable that does not support your position.   want to be safe?  go with science.  go with facts.  it’s that simple.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,1.25E+18,2020-04-13 05:29:33+00:00,1676941554,love and hugs back! 💜xox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
706,1.27E+18,2020-05-30 05:32:44+00:00,38066468,liquor just makes everything worst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
615,1.25E+18,2020-04-04 23:34:28+00:00,1.17E+18,i should been the director of last a year (it requires an agile leader who can process heavy volumes of soft data to gist). however as an general i may have a chair waiting for me with the working for the with if not i am,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1.21E+18,2020-01-04 17:42:10+00:00,1706101310,"well, people trust natalie and if she collaborates with other people, she is legitimizing them. people trust her so why wouldn't they assume buck is a positive person as well? i don't think the call out was unnecessary, even though i feel quite similarly about buck",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
836,1.23E+18,2020-02-28 15:45:03+00:00,9.41E+17,hello baby your dad is here give out money for valentine's gifts  good morning how was your night  i don't mind if i can been your sugar daddy  promise to spoil you with cash 50$ per day that will be 300$ weekly  text me back or on my mobile(707)797-0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1.29E+18,2020-08-08 21:20:14+00:00,8.04E+17,weho trump rally!!!  me in blue!!! https://t.co/vjiedrzvui,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
754,1.23E+18,2020-03-03 14:06:23+00:00,17176190,bay area coronavirus cases quadruple in four days as testing ramps up https://t.co/lkxybzhyhw via,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,1.29E+18,2020-08-10 04:07:34+00:00,157048146,you up the burner up on someone better be ready to use it dumbass nigga got himself killed,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
675,1.21E+18,2020-01-05 18:33:51+00:00,277997040,"everything that happens to us is used by god to do his primary work in us, to make us like jesus.we cannot be separate; we need each other; we need the church; together we reflect jesus to one another and to the world. #missionssunday at https://t.co/my7bbhpq6j",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
507,1.25E+18,2020-04-10 22:21:07+00:00,9.58E+17," illegal aliens don’t deserve relief monies.  in many cases, they don’t pay taxes. they also have used community services to the point where they owe us money.  plus, they get free healthcare.  who pays for that? we do, of course!  americans are sick of democrats putting them 1st!",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
410,1.34E+18,2020-12-14 07:29:11+00:00,16154135,"coming from generations of unhealthy mother-daughter relationships, its so important to me to have a great relationship with my daughter. the fact that our bond is so strong just makes me so grateful for every day that i get to spend with her. i feel rich!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52,1.32E+18,2020-10-23 15:18:58+00:00,2957796468,too hard a question...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1.33E+18,2020-12-03 18:30:29+00:00,246125636,"i have officially binge watched every season of the real housewives over quarantine, and this is what i have to say. if there are any plastic surgeons that are single and looking, hello, my name’s mike, and i want to be  heather dubrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1.32E+18,2020-11-04 05:18:36+00:00,14977857,the sad part is that all three states still is red as of tonight. so sad nothing really changed since aughty. 🥺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
509,1.24E+18,2020-03-08 15:41:33+00:00,1.18E+18,and the only reason she told me is cause he cheated on her in their affair lmao,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
573,1.28E+18,2020-07-19 16:37:41+00:00,870018115,how is that possible that ny is a model ? did fauci forget ny governors executive order to force nursing homes to accept covid positive patients or lose their funding ? this statement by fauci disqualifies fauci as a neutral expert if he can’t acknowledge this point,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
47,1.31E+18,2020-09-17 20:24:11+00:00,300572970,just posted a photo @ hollywood https://t.co/mmb4li5lti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.26E+18,2020-05-05 02:17:53+00:00,2332705602,my 3 year old daughter told me today she wants me to buy her a real light saber so she can smack me in the face with it...i don’t think that’s how the ‘real ones’ work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1.25E+18,2020-04-18 01:27:37+00:00,4785307370,im lowkey about to cry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,1.31E+18,2020-09-19 02:35:43+00:00,250320073,closed for fire in #butte on ca-162 both eb/wb at forbestown rd and foreman crk rd #traffic https://t.co/c3uk72lakz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1.31E+18,2020-09-15 01:55:23+00:00,20900961,he's the best human being,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,1.30E+18,2020-08-31 06:40:17+00:00,20688337," that’s 2012, the one i just watched!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1.27E+18,2020-05-28 18:43:30+00:00,517254166,the one time the wizarding world of harry potter is allowing non-potter themed markings 😱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,1.24E+18,2020-03-16 17:41:10+00:00,169597998,yo! we still fuckin shit up on april right? this fuckin virus aint gnna stop us!  #6feetunder,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
761,1.24E+18,2020-03-17 18:45:01+00:00,1072939466,"i'm just gonna leave this here.. if you get it, you get it...this is the #coronavirus situation https://t.co/vai3wsms7n",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,1.22E+18,2020-02-02 16:21:37+00:00,29045925,i’m safe cuz i do it in my regular voice.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1.22E+18,2020-01-26 21:07:03+00:00,2588009952,"you know what’s crazy, a couple days ago a kid in the store yelled out “kobe” and it made me so happy bc he was living through other generations and now this happens. rip to all in that helicopter",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
77,1.31E+18,2020-10-10 15:14:44+00:00,38368980,"this, too, shall pass. everything is temporary. #youwillsmileagain #mentalhealthday #friendship #family #love @ los angeles, california https://t.co/qqk6y6rgc6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
143,1.25E+18,2020-04-15 21:56:59+00:00,4191239027,2156zn662pd lapd air support divisionsquawk: 245n34.0300 w118.3215altitude: 400ftcourse: 163ºgroundspeed: 39kts https://t.co/4vjp7vkaoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1.25E+18,2020-04-06 16:39:52+00:00,2323448533,"known coronavirus cases in u.s. :349,992deaths:10,327that is one hell of a contained democrat hoax with 15 cases going to soon be zero.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
